anime_id,Name,Score,Genres,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
31788,Ero Manga! H mo Manga mo Step-up♪,6.79,Hentai,OVA,2,"Dec 25, 2015 to Jan 29, 2016",Unknown,Unknown,Unknown,Collaboration Works,Visual novel,30 min. per ep.,Rx - Hentai,,5182,8633,45,1266,4059,515,342
31789,Oni Chichi: Vacation,6.82,Hentai,OVA,1,28-Apr-16,Unknown,Unknown,Unknown,PoRO,Visual novel,31 min.,Rx - Hentai,,4537,12124,42,1224,7147,471,335
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,5.88,"Comedy, Mecha, Police, Sci-Fi",TV,12,"Jan 7, 2016 to Mar 24, 2016",Winter 2016,"Sotsu, Magic Capsule, flying DOG, Fields",Unknown,"Production IMS, Orange",Original,24 min. per ep.,PG-13 - Teens 13 or older,8581,2167,53679,59,4298,20511,2891,11387
31793,Mahou Shoujo Nante Mou Ii Desukara.,5.94,"Comedy, Magic",TV,12,"Jan 12, 2016 to Mar 29, 2016",Winter 2016,"Earth Star Entertainment, F.M.F",Unknown,Pine Jam,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,8417,3491,22093,18,1217,13060,555,1570
31797,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",6.5,"Comedy, Ecchi, Harem, Romance, School",Special,6,"Jan 6, 2016 to Jun 2, 2016",Unknown,Unknown,Funimation,SILVER LINK.,Light novel,3 min. per ep.,PG-13 - Teens 13 or older,5879,3674,19873,14,1059,10273,463,285
31798,Kiznaiver,7.43,"Sci-Fi, Drama, Romance",TV,12,"Apr 9, 2016 to Jun 25, 2016",Spring 2016,"Aniplex, Movic, Ultra Super Pictures, Sammy, Asahi Broadcasting, BS11","Aniplex of America, Crunchyroll",Trigger,Original,24 min. per ep.,PG-13 - Teens 13 or older,1810,213,540306,4135,35138,330845,16412,22798
31804,Kuma Miko,6.3,"Slice of Life, Comedy, Seinen",TV,12,"Apr 3, 2016 to Jun 19, 2016",Spring 2016,"AT-X, Sony Music Communications",Funimation,"Kinema Citrus, EMT Squared",Manga,24 min. per ep.,PG-13 - Teens 13 or older,6888,1893,65017,83,5234,30450,3136,8135
31807,Sugio: Mori de Koi wo Shite,5.46,Comedy,ONA,3,27-Sep-15,Unknown,Unknown,Unknown,DLE,Original,4 min. per ep.,G - All Ages,9793,12934,362,0,13,202,5,42
31810,Amakano,6.87,Hentai,OVA,4,"Feb 5, 2016 to Jan 6, 2017",Unknown,Mary Jane,Unknown,Unknown,Visual novel,14 min. per ep.,Rx - Hentai,,4681,11351,80,1480,5690,649,493
31812,Kuroshitsuji Movie: Book of the Atlantic,8.26,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",Movie,1,21-Jan-17,Unknown,"Aniplex, WOWOW, Square Enix, Mainichi Broadcasting System, Movic, Hakuhodo DY Music & Pictures, Lawson, Kinoshita Group Holdings",Funimation,A-1 Pictures,Manga,1 hr. 40 min.,R - 17+ (violence & profanity),258,1110,134015,1251,3092,81848,1120,609
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",7.04,"Magic, Fantasy, Shounen Ai",TV,4,"Feb 5, 2016 to Feb 26, 2016",Winter 2016,Unknown,Unknown,CoMix Wave Films,Original,7 min. per ep.,PG-13 - Teens 13 or older,3497,3475,22151,63,581,15509,247,585
31821,Arslan Senki (TV): Fuujin Ranbu,7.53,"Action, Adventure, Historical, Supernatural, Drama, Fantasy, Shounen",TV,8,"Jul 3, 2016 to Aug 21, 2016",Summer 2016,"Mainichi Broadcasting System, Magic Capsule, Ultra Super Pictures, Graphinica, NBCUniversal Entertainment Japan",Funimation,LIDENFILMS,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1484,1252,116095,184,5231,84300,2382,1842
31827,Comet Lucifer: Garden Indigo no Shasou kara,6.05,"Adventure, Comedy, Fantasy",ONA,12,"Jan 29, 2016 to Jun 24, 2016",Unknown,I was a Ballerina,Unknown,Unknown,Original,2 min. per ep.,G - All Ages,8013,6582,4797,2,346,1434,200,216
31829,Sinbad: Mahou no Lamp to Ugoku Shima,6.24,Adventure,Movie,1,16-Jan-16,Unknown,Unknown,Unknown,Nippon Animation,Original,49 min.,G - All Ages,7182,9772,1383,0,46,484,18,55
31830,Lilac (Bombs Jun Togawa),5.75,Music,Music,1,27-Sep-15,Unknown,Virgin Babylon Records,Unknown,Onionskin,Unknown,4 min.,PG - Children,9009,11383,670,1,14,560,4,18
31831,Fantasy,5.01,Unknown,Movie,1,2012,Unknown,Unknown,Unknown,Unknown,Original,1 min.,PG-13 - Teens 13 or older,10600,12026,522,1,8,408,4,23
31832,Zawazawa,4.67,Unknown,Movie,1,2013,Unknown,Unknown,Unknown,Unknown,Original,1 min.,PG-13 - Teens 13 or older,10863,11784,578,1,7,472,5,30
31833,Metamorphose,5.02,Unknown,Movie,1,2-Aug-13,Unknown,Unknown,Unknown,Unknown,Unknown,2 min.,G - All Ages,10575,12411,447,0,15,311,3,26
31834,Mormorando,5.31,Unknown,Movie,1,16-Sep-14,Unknown,Unknown,Unknown,Unknown,Original,4 min.,G - All Ages,10128,12447,445,0,12,337,4,26
31838,Ze Tian Ji,6.9,"Action, Adventure, Fantasy",ONA,13,"Jul 15, 2015 to Dec 23, 2015",Unknown,"Tencent Penguin Pictures, China Literature Limited",Unknown,Shanghai Foch Film Culture Investment,Novel,15 min. per ep.,PG-13 - Teens 13 or older,4053,6300,5360,26,583,2088,142,238
31845,Masou Gakuen HxH,6.18,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School",TV,12,"Jul 6, 2016 to Sep 21, 2016",Summer 2016,"Kadokawa Shoten, AT-X, DAX Production, KBS, KlockWorx, flying DOG, Kadokawa Media House, Sun TV, TV Saitama, Chiba TV","Funimation, Crunchyroll",Production IMS,Light novel,24 min. per ep.,R+ - Mild Nudity,7463,717,205337,592,16086,118431,5663,16167
31846,Puzzle & Dragons CM,5.85,"Game, School",ONA,2,"Oct 12, 2015 to Jan 24, 2016",Unknown,Unknown,Unknown,Studio Colorido,Other,37 sec. per ep.,G - All Ages,8678,9166,1757,4,48,1170,28,41
31848,Ojisan to Marshmallow,6.6,"Slice of Life, Comedy, Romance",TV,12,"Jan 8, 2016 to Mar 25, 2016",Winter 2016,"DAX Production, Dream Creation",Unknown,Creators in Pack,Web manga,3 min. per ep.,PG-13 - Teens 13 or older,5348,2168,53706,62,2667,37829,1117,2457
31851,Dog Days'': Limone Resort Tenbou Onsen!,6.55,"Ecchi, Fantasy, Magic",Special,1,26-Aug-15,Unknown,Unknown,Unknown,Seven Arcs Pictures,Original,11 min.,PG-13 - Teens 13 or older,5636,5819,6582,5,293,3399,141,114
31853,Biohazard: Vendetta,7.06,"Action, Horror, Sci-Fi",Movie,1,27-May-17,Unknown,Unknown,Unknown,Marza Animation Planet,Game,1 hr. 36 min.,R - 17+ (violence & profanity),3380,4151,15020,38,211,10218,95,108
31859,Hai to Gensou no Grimgar,7.69,"Action, Adventure, Drama, Fantasy",TV,12,"Jan 11, 2016 to Mar 28, 2016",Winter 2016,TOHO animation,Funimation,A-1 Pictures,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1061,215,537777,4870,31261,355785,13302,20498
31861,Tenchi Muyou! Ryououki 4th Season,6.67,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",OVA,4,"Nov 30, 2016 to Sep 13, 2017",Unknown,Unknown,Unknown,AIC,Original,29 min. per ep.,PG-13 - Teens 13 or older,5039,6219,5543,10,447,2010,130,126
31865,Kare Baka: Wagahai no Kare wa Baka de R,5.88,"Comedy, Romance, School",ONA,8,"Oct 16, 2015 to Jan 22, 2016",Unknown,Unknown,Unknown,Sakura Create,Manga,5 min. per ep.,PG-13 - Teens 13 or older,8590,5529,7437,10,549,3885,257,467
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,6.41,"Action, Adventure, Sci-Fi",Movie,1,6-Feb-16,Unknown,Unknown,Unknown,Gonzo,Original,1 hr. 59 min.,PG-13 - Teens 13 or older,6374,7247,3763,3,166,729,87,95
31867,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,6.35,School,OVA,1,25-Mar-16,Unknown,Project No.9,Unknown,Unknown,Visual novel,23 min.,PG-13 - Teens 13 or older,6624,4687,11251,9,284,6875,128,116
31868,Bug tte Honey: Megarom Shoujo Mai 4622,6.51,"Adventure, Comedy",Movie,1,21-Jul-87,Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Game,48 min.,G - All Ages,13525,14321,237,0,9,55,2,44
31873,Kuro,6.51,"Music, Kids",Music,1,1-Dec-05,Unknown,NHK,Unknown,Creatures Inc.,Original,4 min.,G - All Ages,15213,14814,207,1,8,133,2,22
31874,2002-nen Halmeoni Ondo,4.96,"Music, Kids",Music,1,4-Apr-02,Unknown,NHK,Unknown,Unknown,Original,2 min.,G - All Ages,10608,12858,367,0,8,256,4,43
31880,B Who I Want 2 B,5.51,Music,Music,1,13-Oct-15,Unknown,Avex Entertainment,Unknown,Unknown,Music,3 min.,G - All Ages,9652,9494,1538,3,21,1269,11,22
31883,Bakuon!! OVA,6.4,"Cars, Seinen, Slice of Life, Sports",OVA,2,"Mar 18, 2016 to Dec 20, 2016",Unknown,Unknown,Unknown,TMS Entertainment,Manga,23 min. per ep.,PG-13 - Teens 13 or older,6405,5320,8148,8,816,4203,582,404
31884,Mahoutsukai Precure!,7.08,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",TV,50,"Feb 7, 2016 to Jan 29, 2017",Winter 2016,ABC Animation,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,3314,5006,9476,63,1292,3098,784,753
31885,Majuu Jouka Shoujo Utea,6.73,Hentai,OVA,4,"Dec 11, 2015 to Jun 9, 2017",Unknown,"EDGE, Cloud22",Unknown,T-Rex,Manga,16 min. per ep.,Rx - Hentai,,6216,5548,49,937,2798,332,242
31886,Dropout,6.86,"Hentai, School",OVA,2,"Feb 26, 2016 to Mar 25, 2016",Unknown,"EDGE, Cloud22",Unknown,Unknown,Manga,17 min. per ep.,Rx - Hentai,,3403,23073,269,2044,16324,786,735
31890,Nurse Witch Komugi-chan R,5.95,"Comedy, Magic, Parody",TV,12,"Jan 10, 2016 to Mar 27, 2016",Winter 2016,"VAP, Nippon Television Network",Sentai Filmworks,Tatsunoko Production,Original,22 min. per ep.,PG-13 - Teens 13 or older,8377,4770,10772,13,821,3817,542,1782
31892,The Legend of Huainanzi,6.51,"Adventure, Fantasy, Historical",TV,26,"Apr 23, 2012 to ?",Unknown,CCTV Animation,Unknown,Unknown,Other,22 min. per ep.,G - All Ages,12461,13519,296,1,22,32,9,36
31894,"The iDOLM@STER Million Live! ""Dreaming!"" Animation PV",6.34,Music,Music,1,30-Sep-15,Unknown,Unknown,Unknown,A-1 Pictures,Game,1 min.,PG-13 - Teens 13 or older,6710,9137,1781,1,48,982,29,51
31898,Robocar Poli,6.51,"Kids, Cars, Comedy",TV,26,"Feb 28, 2011 to Jul 12, 2011",Winter 2011,RoiVisual,Unknown,Unknown,Original,11 min. per ep.,G - All Ages,11725,13823,272,0,12,135,11,60
31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),6.51,"Comedy, Historical, Shounen",ONA,1,12-Dec-15,Unknown,Unknown,Unknown,Gathering,Manga,30 sec.,Unknown,14637,12066,514,1,53,59,28,47
31904,Big Order (TV),5.4,"Action, Shounen, Super Power",TV,10,"Apr 16, 2016 to Jun 18, 2016",Spring 2016,"Lantis, Rakuonsha, KlockWorx",Crunchyroll,Asread,Manga,24 min. per ep.,R+ - Mild Nudity,9909,841,178199,203,11665,103622,4928,20862
31908,"Ai think so,",5.54,Music,Music,1,25-Sep-09,Unknown,U/M/A/A Inc.,Unknown,Unknown,Original,4 min.,G - All Ages,9580,11235,725,0,6,620,3,27
31909,Wakaba*Girl: Onsen Tsukaritai,6.92,"Comedy, Slice of Life",Special,1,23-Oct-15,Unknown,NBCUniversal Entertainment Japan,Sentai Filmworks,Nexus,4-koma manga,8 min.,PG-13 - Teens 13 or older,3929,5486,7563,2,104,6128,60,50
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,6.25,"Adventure, Fantasy, Kids",ONA,2,1-Nov-12,Unknown,Nintendo,The Pokemon Company International,OLM,Game,2 min. per ep.,G - All Ages,7125,8000,2768,0,54,1927,45,64
31912,Shinsetsu Kachikachi Yama,5.13,"Action, Fantasy, Historical",Movie,1,"Nov, 1936",Unknown,Unknown,Unknown,Unknown,Original,6 min.,G - All Ages,10421,12026,517,0,21,344,7,50
31914,Shoujo-tachi wa Kouya wo Mezasu,6.33,School,TV,12,"Jan 7, 2016 to Mar 24, 2016",Winter 2016,"Sotsu, Lantis, Magic Capsule, Warner Bros. Japan, KlockWorx, Cospa, ASCII Media Works, Hawkeye",Sentai Filmworks,"Barnum Studio, Project No.9",Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,6742,1418,97928,133,8702,45419,4407,10922
31918,Owaranai Seraph: Nagoya-hen,7.31,"Comedy, Parody, Shounen",Special,4,"Dec 25, 2015 to Mar 30, 2016",Unknown,Unknown,Funimation,Wit Studio,Manga,4 min. per ep.,PG-13 - Teens 13 or older,2306,2629,37809,70,1745,23549,1192,469
31919,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,7.01,"Music, Slice of Life, School, Shoujo",Movie,1,12-Mar-16,Unknown,Unknown,Unknown,Tatsunoko Production,Game,1 hr. 12 min.,PG - Children,3618,9471,1556,6,44,775,26,58
31923,Mini Hama: Minimum Hamatora Movies,6.02,"Comedy, Mystery, School, Super Power",Movie,2,14-Nov-15,Unknown,Unknown,Unknown,Lerche,Original,5 min. per ep.,PG-13 - Teens 13 or older,8150,8496,2296,1,80,816,84,104
31925,White Tree,5.68,"Music, Romance",Music,1,10-Dec-14,Unknown,Sony Music Entertainment,Unknown,Unknown,Music,5 min.,G - All Ages,9211,12951,360,0,11,247,2,22
31926,Kashikokimono,6.51,Music,Movie,1,2004,Unknown,Unknown,Unknown,Unknown,Original,9 min.,G - All Ages,14906,13337,318,0,16,128,5,15
31927,Phantom of the Kill: Zero kara no Hangyaku,6.21,"Action, Adventure, Fantasy",Movie,1,7-Apr-16,Unknown,Fuji&gumi Games,Unknown,Production I.G,Game,21 min.,R - 17+ (violence & profanity),7277,5066,9252,7,464,4021,151,116
31931,Full Metal Panic! Invisible Victory,7.6,"Action, Mecha, Military",TV,12,"Apr 13, 2018 to Jul 18, 2018",Spring 2018,Unknown,Funimation,Xebec,Light novel,24 min. per ep.,R - 17+ (violence & profanity),1281,1730,76075,256,7034,34896,2096,1648
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.51,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",TV,39,"Apr 2, 2016 to Dec 24, 2016",Spring 2016,"Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",VIZ Media,David Production,Manga,23 min. per ep.,R - 17+ (violence & profanity),100,163,625022,23817,43581,494738,11163,6220
31941,Alice in Dreamland,5.13,"Adventure, Dementia, Fantasy",Movie,1,19-Dec-15,Unknown,Bitgang,Unknown,Unknown,Other,44 min.,G - All Ages,10445,9382,1616,0,60,431,33,79
31948,Sora no Arawashi,6.51,"Action, Drama",Movie,1,20-Apr-38,Unknown,Unknown,Unknown,Unknown,Original,9 min.,G - All Ages,12124,14539,221,0,13,53,5,76
31952,Kono Bijutsubu ni wa Mondai ga Aru!,7.26,"Comedy, Romance, School, Seinen",TV,12,"Jul 8, 2016 to Sep 23, 2016",Summer 2016,"TBS, DAX Production, ASCII Media Works, King Records",Maiden Japan,feel.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2531,690,213851,579,15284,114481,6912,8160
31953,New Game!,7.62,"Game, Slice of Life, Comedy",TV,12,"Jul 4, 2016 to Sep 19, 2016",Summer 2016,"Frontier Works, Kadokawa Shoten, Movic, AT-X, Delfi Sound, Sony Music Communications, Houbunsha, MAGES., Lawson","Funimation, Crunchyroll",Doga Kobo,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,1210,406,333461,2545,20686,199599,10063,11778
31964,Boku no Hero Academia,8.11,"Action, Comedy, School, Shounen, Super Power",TV,13,"Apr 3, 2016 to Jun 26, 2016",Spring 2016,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha",Funimation,Bones,Manga,24 min. per ep.,PG-13 - Teens 13 or older,400,6,1909814,50005,90902,1655900,18092,19212
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,5.88,"Comedy, Magic, Shoujo",TV,52,"Apr 19, 2013 to Apr, 2014",Spring 2013,"B.CMAY PICTURES, Alpha Group Co. Ltd.",Unknown,Unknown,Original,24 min. per ep.,G - All Ages,8588,11381,682,2,47,208,23,79
31966,Sword Gai,5.65,"Action, Seinen, Supernatural",ONA,1,4-Oct-13,Unknown,Unknown,Unknown,Digital Frontier,Manga,1 min.,R - 17+ (violence & profanity),9286,7593,3290,8,170,1950,52,174
31967,Dog Days'': Gravure Talk,6.32,"Comedy, Ecchi, Fantasy",Special,4,26-Aug-15,Unknown,Unknown,Unknown,Seven Arcs Pictures,Original,1 min. per ep.,PG-13 - Teens 13 or older,6758,7322,3677,5,164,1847,93,92
31972,Tang Lang Bu Chan,5.75,Historical,Movie,1,1988,Unknown,Unknown,Unknown,Shanghai Animation Film Studio,Other,5 min.,G - All Ages,9024,12743,388,0,11,260,5,25
31973,Mobile Suit Gundam Thunderbolt,7.93,"Action, Military, Sci-Fi, Space, Drama, Mecha",ONA,4,"Dec 25, 2015 to Apr 22, 2016",Unknown,Unknown,Unknown,Sunrise,Manga,18 min. per ep.,R - 17+ (violence & profanity),647,2547,39899,291,2615,24568,1076,565
31977,Hanabi,5.84,"Slice of Life, Romance, Music, Drama",Music,1,29-Oct-15,Unknown,Pony Canyon,Unknown,Unknown,Music,6 min.,PG-13 - Teens 13 or older,8699,9471,1564,2,40,1004,14,25
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,6.98,"Comedy, Seinen",Movie,1,16-Apr-16,Unknown,"TV Asahi, Asatsu DK",Unknown,Shin-Ei Animation,Manga,1 hr. 36 min.,G - All Ages,3713,9123,1776,4,56,1102,34,71
31980,Okusama ga Seitokaichou!: Seitokaichou to Ofuro Asobi,6.78,"Comedy, Romance, Ecchi, Shounen",OVA,1,27-Jan-16,Unknown,Unknown,Unknown,Seven,Manga,10 min.,R+ - Mild Nudity,4546,2743,35014,20,773,27960,309,147
31984,Lupin Shanshei Pilot,5.67,"Parody, Comedy",Special,1,19-Dec-12,Unknown,Unknown,Unknown,TMS Entertainment,Unknown,2 min.,PG-13 - Teens 13 or older,9256,11172,742,0,32,275,26,47
31988,Hibike! Euphonium 2,8.3,"Music, School, Drama",TV,13,"Oct 6, 2016 to Dec 29, 2016",Fall 2016,"Lantis, Pony Canyon, Rakuonsha",Ponycan USA,Kyoto Animation,Novel,23 min. per ep.,PG-13 - Teens 13 or older,228,906,164555,2532,9080,103466,4935,2894
31989,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,7.51,"Music, School",Movie,1,23-Apr-16,Unknown,"Lantis, Shochiku",Eleven Arts,Kyoto Animation,Novel,1 hr. 43 min.,PG-13 - Teens 13 or older,1543,3596,20592,18,549,9315,317,243
31994,Yami Shibai 3,6.29,"Dementia, Horror, Supernatural",TV,13,"Jan 11, 2016 to Apr 4, 2016",Winter 2016,TV Tokyo,Unknown,ILCA,Original,4 min. per ep.,PG-13 - Teens 13 or older,6939,3131,27481,36,1092,20145,457,578
31995,Kowaremono The Animation,6.27,"Hentai, School",OVA,1,4-Dec-15,Unknown,BOOTLEG,Unknown,Studio 1st,Manga,17 min.,Rx - Hentai,,6172,5621,12,343,3793,205,180
31997,Hetalia: The World Twinkle Extra Disc,7.34,"Comedy, Historical, Parody",OVA,1,24-Feb-16,Unknown,Unknown,Funimation,Studio Deen,Manga,12 min.,PG-13 - Teens 13 or older,2155,5818,6534,18,157,3848,84,79
32005,Detective Conan Movie 20: The Darkest Nightmare,8.17,"Action, Mystery, Police, Shounen",Movie,1,16-Apr-16,Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 52 min.,G - All Ages,334,3085,28296,98,660,22566,214,248
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",6.51,"Comedy, Slice of Life",Special,1,1-Jan-16,Unknown,Unknown,Unknown,Unknown,Unknown,49 min.,G - All Ages,13883,13828,270,0,13,118,7,39
32011,Hakuouki: Otogisoushi,6.61,"Fantasy, Historical, Josei, Samurai",TV,12,"Apr 5, 2016 to Jun 28, 2016",Spring 2016,Unknown,Unknown,DLE,Visual novel,3 min. per ep.,PG-13 - Teens 13 or older,5343,6335,5324,11,369,2420,221,274
32012,Utakata Overdrive,6.51,"Fantasy, Music",OVA,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,30 min.,Unknown,,8936,1945,0,0,0,0,0
32013,Oshiete! Galko-chan,7.11,"Slice of Life, Comedy, School",TV,12,"Jan 8, 2016 to Mar 25, 2016",Winter 2016,Unknown,Unknown,feel.,Digital manga,7 min. per ep.,PG-13 - Teens 13 or older,3170,1077,136467,472,7765,78467,3139,4489
32015,Ajin OVA,7.25,"Action, Mystery, Horror, Supernatural, Seinen",OVA,2,"May 6, 2016 to Oct 7, 2016",Unknown,Unknown,Unknown,Polygon Pictures,Manga,21 min. per ep.,R - 17+ (violence & profanity),2562,2597,38579,28,3245,20228,1853,792
32016,Secret Journey,6.25,"Hentai, Comedy, Supernatural, Fantasy",OVA,2,"Jan 29, 2016 to Apr 1, 2016",Unknown,Queen Bee,Unknown,Unknown,Manga,20 min. per ep.,Rx - Hentai,,5776,6697,35,870,3683,322,317
32023,Bubuki Buranki,6.3,"Action, Sci-Fi, Drama, Mecha",TV,12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,"Dentsu, AT-X, Ultra Super Pictures, Sony Music Communications, Bushiroad, Sammy, Kadokawa Media (Taiwan), Tose",Unknown,SANZIGEN,Original,24 min. per ep.,PG-13 - Teens 13 or older,6867,1851,66693,99,5435,28990,3278,11525
32026,Osomatsu-san Special,7.43,"Comedy, Parody",Special,1,29-Jan-16,Unknown,Avex Pictures,Unknown,Studio Pierrot,Manga,21 min.,PG-13 - Teens 13 or older,1793,4860,10196,9,150,8068,79,105
32030,MEMORiES MELODiES,7.09,Music,Music,1,1-Dec-15,Unknown,Unknown,Unknown,Bones,Game,5 min.,G - All Ages,3266,8224,2547,5,72,1800,14,64
32031,Leopard Eyes,6.67,Music,Music,1,15-Dec-15,Unknown,Unknown,Unknown,NAZ,Game,4 min.,G - All Ages,5064,8692,2126,9,45,1627,17,56
32032,Seikaisuru Kado,6.81,Sci-Fi,TV,12,"Apr 7, 2017 to Jun 30, 2017",Spring 2017,Kinoshita Group Holdings,Funimation,Toei Animation,Original,23 min. per ep.,PG-13 - Teens 13 or older,4391,1473,93940,174,8694,41501,4050,7924
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,7.01,"Action, Military, Sci-Fi, Drama, Mecha",Special,1,4-Feb-15,Unknown,Unknown,Unknown,"Xebec, I.Gzwei",Original,35 min.,PG-13 - Teens 13 or older,3592,9524,1526,2,70,636,31,58
32038,Show By Rock!! #,7.03,"Music, Comedy",TV,12,"Oct 2, 2016 to Dec 18, 2016",Fall 2016,"Shochiku, Pony Canyon, Sanrio, Studio GOONEYS",Funimation,Bones,Game,23 min. per ep.,PG-13 - Teens 13 or older,3543,3334,24089,69,1782,11156,1062,1001
32039,Show By Rock!! Short!!,6.42,"Music, Comedy",TV,12,"Jul 5, 2016 to Sep 20, 2016",Summer 2016,"Pony Canyon, Sanrio, Techno Sound",Funimation,Bones,Game,3 min. per ep.,PG-13 - Teens 13 or older,6347,4705,11222,20,622,6094,289,475
32041,Mori no Densetsu: Dai Ni Gakushou,6.14,Fantasy,Movie,1,21-Aug-14,Unknown,Unknown,Unknown,Tezuka Productions,Original,11 min.,G - All Ages,7609,11758,583,0,23,364,8,26
32051,One Piece: Adventure of Nebulandia,7.3,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Special,1,19-Dec-15,Unknown,Fuji TV,Funimation,Toei Animation,Manga,1 hr. 46 min.,PG-13 - Teens 13 or older,2340,3240,25563,7,490,20637,237,183
32058,Four Seasons: Fuuka to Nanami,5.19,Cars,ONA,1,30-Oct-15,Unknown,Unknown,Unknown,Shimogumi,Original,4 min.,G - All Ages,10342,10245,1102,2,45,487,24,47
32059,Master of Torque 3,5.53,"Action, Sci-Fi",ONA,1,27-Apr-16,Unknown,Unknown,Unknown,Shimogumi,Original,20 min.,G - All Ages,9608,12423,443,0,24,183,15,36
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.03,Hentai,OVA,2,"Jan 2, 2016 to Feb 19, 2016",Unknown,Unknown,Unknown,T-Rex,Visual novel,16 min. per ep.,Rx - Hentai,,5568,7342,51,1002,3722,434,303
32065,Kimi no Sumu Machi,6.02,Comedy,Special,1,21-Nov-15,Unknown,Unknown,Unknown,J.C.Staff,Original,2 min.,G - All Ages,8168,10326,1066,1,40,638,12,25
32071,Gantz:O,7.45,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Movie,1,14-Oct-16,Unknown,"Dentsu, Toho, Lawson HMV Entertainment, King Records, Fields, Kyoraku Industrial Holdings, Jinnan Studio",Unknown,Digital Frontier,Manga,1 hr. 36 min.,R+ - Mild Nudity,1742,1809,71190,272,1285,55561,407,446
32083,Luck & Logic,6.1,"Action, Fantasy",TV,12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,"Bandai Visual, Lantis, Bushiroad, Yuhodo",Funimation,Doga Kobo,Card game,24 min. per ep.,PG-13 - Teens 13 or older,7814,1502,91958,134,7239,47584,3562,12072
32084,"Watashitachi, Luck Logic-bu!",5.39,"Game, Comedy, School",TV,12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,Bushiroad,Unknown,Doga Kobo,Card game,1 min. per ep.,PG-13 - Teens 13 or older,9945,7144,3915,3,244,1153,116,192
32086,Blame! Movie,7.14,"Action, Sci-Fi, Psychological, Drama, Mecha, Seinen",Movie,1,20-May-17,Unknown,"Starchild Records, Kodansha, KlockWorx, Glovision",VIZ Media,Polygon Pictures,Manga,1 hr. 45 min.,PG-13 - Teens 13 or older,3036,1644,81534,207,1665,57697,550,511
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,6.51,Comedy,Special,1,31-Dec-88,Unknown,Fuji TV,Unknown,Studio Pierrot,Manga,50 min.,G - All Ages,11426,11880,555,3,16,176,12,60
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,6.51,"Comedy, Historical",OVA,1,25-Aug-90,Unknown,Nippon Columbia,Unknown,Studio Pierrot,Manga,25 min.,G - All Ages,11425,11827,569,1,20,176,14,59
32093,Tanaka-kun wa Itsumo Kedaruge,7.9,"Slice of Life, Comedy, School",TV,12,"Apr 9, 2016 to Jun 25, 2016",Spring 2016,"Bandai Visual, Dentsu, Frontier Works, Lantis, Shochiku, Mainichi Broadcasting System, Movic, Yahoo! Japan, Grooove",Sentai Filmworks,SILVER LINK.,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,681,446,314798,3230,21482,180905,10677,11109
